#Year, Host_Country, Country, Jersey_Number, Position, Name, Club_Name, Club_Country
2006,Germany,Saudi Arabia,7,MF,Mohammed Ameen,Al-Ittihad,Saudi Arabia
2006,Germany,Saudi Arabia,8,MF,Mohammed Noor,Al-Ittihad,Saudi Arabia
2006,Germany,Saudi Arabia,10,MF,Mohammad Al-Shalhoub,Al-Hilal,Saudi Arabia
2006,Germany,Saudi Arabia,14,MF,Saud Khariri,Al-Ittihad,Saudi Arabia
2006,Germany,Saudi Arabia,16,MF,Khaled Aziz,Al-Hilal,Saudi Arabia
2006,Germany,Saudi Arabia,18,MF,Nawaf Al-Temyat,Al-Hilal,Saudi Arabia
2006,Germany,Saudi Arabia,9,FW,Sami Al-Jaber,Al-Hilal,Saudi Arabia
2006,Germany,Saudi Arabia,11,FW,Saad Al-Harthi,Al-Nasr,Saudi Arabia
2006,Germany,Saudi Arabia,20,FW,Yasser Al-Qahtani,Al-Hilal,Saudi Arabia
2006,Germany,Saudi Arabia,23,FW,Malek Mouath,Al-Ahli,Saudi Arabia
2006,Germany,Sweden,1,GK,Andreas Isaksson,Rennes,France
2006,Germany,Sweden,12,GK,John Alvbåge,Viborg,Denmark
2006,Germany,Sweden,23,GK,Rami Shaaban,Fredrikstad,Norway
2006,Germany,Sweden,2,DF,Mikael Nilsson,Panathinaikos,Greece
2006,Germany,Sweden,3,DF,Olof Mellberg,Aston Villa,England
2006,Germany,Sweden,4,DF,Teddy Lucic,Häcken,Sweden
2006,Germany,Sweden,5,DF,Erik Edman,Rennes,France
2006,Germany,Sweden,13,DF,Petter Hansson,Heerenveen,Netherlands
2006,Germany,Sweden,14,DF,Fredrik Stenman,Bayer Leverkusen,Germany
2006,Germany,Sweden,15,DF,Karl Svensson,Göteborg,Sweden
2006,Germany,Sweden,6,MF,Tobias Linderoth,Copenhagen,Denmark
2006,Germany,Sweden,7,MF,Niclas Alexandersson,Göteborg,Sweden
2006,Germany,Sweden,8,MF,Anders Svensson,Elfsborg,Sweden
2006,Germany,Sweden,9,MF,Fredrik Ljungberg,Arsenal,England
2006,Germany,Sweden,16,MF,Kim Källström,Rennes,France
2006,Germany,Sweden,18,MF,Mattias Jonson,Djurgården,Sweden
2006,Germany,Sweden,19,MF,Daniel Andersson,Malmö,Sweden
2006,Germany,Sweden,21,MF,Christian Wilhelmsson,Anderlecht,Belgium
2006,Germany,Sweden,10,FW,Zlatan Ibrahimović,Juventus,Italy
2006,Germany,Sweden,11,FW,Henrik Larsson,Barcelona,Spain
