MovieID,OriginalLanguage,OriginalTitle,EnglishTitle,Budget,Revenue,Homepage,Runtime,ReleaseDate,Genres,CastID,ProductionCompanies,ProductionCountries,SpokenLanguages
341178,en-English,Dangerous Company,Dangerous Company,,,http://www.mylifetime.com/movies/dangerous-company,85,2015-08-15,Thriller,,Cartel Pictures,CA-Canada,en-English
376003,en-English,Mercury Plains,Mercury Plains,,,http://www.carnabysales.com/film/mercury-plains/,102,2016-01-05,Action|Adventure|Drama,,Republic of EPIC|Number 5 Films,US-United States of America,en-English|es-Español
280723,nl-Nederlands,Nena,Nena,,,,90,2014-09-11,Drama,,KeyFilm,DE-Germany|NL-Netherlands,nl-Nederlands|de-Deutsch
421365,el-ελληνικά,Έτερος Εγώ,The other me,,,,,2017-01-19,Thriller|Mystery,,Green Dragon Movies|Blonde Audiovisual Productions,GR-Greece,el-ελληνικά
437253,el-ελληνικά,Τέλειοι Ξένοι,Τέλειοι Ξένοι,,,,,2016-12-15,Drama|Comedy,,Odeon,GR-Greece,
87908,el-ελληνικά,Nisos 2: To kynigi tou hamenou thisavrou,The Island 2: The Hunt for the Lost Treasure,,,,109,2011-12-22,Comedy,,,GR-Greece,el-ελληνικά
414392,fi-suomi,Ukonvaaja,Ukonvaaja,,,http://www.helomedia.fi/ukonvaaja/,88,2016-06-02,Documentary,,Halomedia Oy,FI-Finland,en-English|fi-suomi
418697,en-English,Thank You for Your Service,Thank You for Your Service,,,,88,2016-09-16,Documentary,,,,
433086,hi-हिन्दी,Machines,Machines,,,,71,2017-11-30,Documentary,,,,hi-हिन्दी
383146,pt-Português,Curumim,Curumim,,,,106,2016-02-11,Documentary,,,,pt-Português
398818,en-English,Call Me by Your Name,Call Me by Your Name,4696772,,http://sonyclassics.com/callmebyyourname/,130,2017-10-27,Romance|Drama,,Sony Pictures Classics|La Cinéfacture|Ministero per i Beni e le Attività Culturali (MiBAC)|RT Features|Frenesy Film Company|Water's End Productions|M.Y.R.A. Entertainment,BR-Brazil|FR-France|IT-Italy|US-United States of America,fr-Français|en-English|it-Italiano
173897,en-English,Resident Evil: The Final Chapter,Resident Evil: The Final Chapter,40000000,312242626,,107,2016-12-23,Action|Horror|Science Fiction,,Constantin Film|Impact Pictures|Screen Gems|Davis Films,FR-France|AU-Australia|CA-Canada|DE-Germany,en-English
388791,uk-Український,#SELFIEPARTY,SelfieParty,,,http://selfiepartymovie.com/,90,2016-03-31,Comedy,,,UA-Ukraine,
371806,en-English,I Remember You,I Remember You,,,,86,2015-11-13,,,,,
394723,es-Español,El Hilo Rojo,El Hilo Rojo,,,,,2016-05-19,Drama|Romance,,Telefe|MyS Producción|DEMENTE CONTENIDOS,AR-Argentina,es-Español
416680,es-Español,Gilda; No Me Arrepiento de Este Amor,Gilda; No Me Arrepiento de Este Amor,,,,,2016-09-15,Drama|Music,,,UY-Uruguay|AR-Argentina,es-Español
362227,en-English,Night of Something Strange,Night of Something Strange,40000,,http://nightofsomethingstrange.com/,97,2016-04-08,Comedy|Horror,,Virtual InterActive Inc.|Duke Studios|SRS Cinema|White Lightning Productions|Hurricane Bridge Entertainment,US-United States of America,en-English
416635,en-English,Ameerika suvi,American Summer,,,http://ameerikasuvi.ee/,80,2016-09-09,Adventure|Comedy,,Alarahastatud Filmikompanii,EE-Estonia,en-English|et-Eesti
437838,de-Deutsch,Invention of Trust,Invention of Trust,,,,,2016-01-29,Drama,,,,de-Deutsch
414779,en-English,The River Thief,The River Thief,,,,97,2016-10-14,Crime|Action|Adventure,,,,
414190,en-English,iBoy,iBoy,1500000,,,90,2017-01-27,Action|Crime|Science Fiction|Thriller,,NetFlix|Pretty Pictures|XYZ Films|Wigwam Films,GB-United Kingdom,en-English
435921,it-Italiano,L'ora legale,L'ora legale,,,,,2017-01-19,Comedy,,Medusa Film,IT-Italy,it-Italiano
418378,tl-Wikang Tagalog,Die Beautiful,Die Beautiful,,,https://www.facebook.com/diebeautiful/,120,2016-10-27,Comedy|Drama,,Regal Entertainment|Octobertrain Films|The IdeaFirst Company,PH-Philippines,tl-Wikang Tagalog
384373,es-Español,Poveda,Poveda,,,,,2016-02-24,,,Goya Producciones Cinematográficas S.A.|ThreeColumnsEntertainment,ES-Spain,
382212,de-Deutsch,Homo Sapiens,Homo Sapiens,,,,94,2016-07-29,Documentary,,Nikolaus Geyrhalter Filmproduktion|Filmfonds Wien|ORF Film/Fernseh-Abkommen|ZDF / 3sat,AT-Austria,
230867,en-English,Taşkafa; Stories of the Street,Taşkafa; Stories of the Street,,,,66,2013-10-15,,,,TR-Turkey|GB-United Kingdom,en-English|tr-Türkçe
268297,en-English,El crítico,The Film Critic,,,,90,2013-04-11,Drama|Comedy|Foreign,,,AR-Argentina,es-Español
325373,en-English,Two Lovers and a Bear,Two Lovers and a Bear,,,,96,2016-10-02,Drama|Romance,,,,en-English
359736,es-Español,Humano,Human,60000,,http://humanofilm.com/,85,2013-10-12,Documentary|Mystery,,Orgon Films,AR-Argentina|BO-Bolivia|PE-Peru,qu-|es-Español
333358,en-English,Better Off Single,Better Off Single,,,http://betteroffsingle.com/,85,2016-10-07,Comedy,,Beachfront Films|Red Square Pictures,US-United States of America,en-English
408272,en-English,Catfight,Catfight,,,,96,2017-03-03,Comedy|Drama,,MPI Media Group,US-United States of America,en-English
428449,en-English,A Ghost Story,A Ghost Story,100000,15584255,https://a24films.com/films/a-ghost-story,92,2017-07-07,Drama|Fantasy|Romance,,Sailor Bear|A24|Zero Trans Fat Productions,US-United States of America,en-English
315837,en-English,Ghost in the Shell,Ghost in the Shell,110000000,169801921,http://www.ghostintheshellmovie.com/,107,2017-03-29,Action|Science Fiction|Thriller,,Paramount Pictures|DreamWorks SKG|Shanghai Film Group|Reliance Entertainment|Arad Productions|Grosvenor Park Productions|Steven Paul Production|Huahua Media|Seaside Entertainment|Amblin Partners|Weying Galaxy Entertainment,AU-Australia|NZ-New Zealand|US-United States of America|GB-United Kingdom|IN-India|CN-China|CA-Canada|JP-Japan|HK-Hong Kong,ja-日本語|en-English
371445,en-English,As You Are,As You Are,,,,110,2016-12-08,Mystery|Drama,,Votiv Films|Buffalo 8 Productions|Heretical Reason Productions,US-United States of America,en-English
391955,en-English,Maalik,Maalik,,,https://www.facebook.com/pg/maalikthemovie/,155,2016-04-08,Action|Drama,,Footprint Entertainment,PK-Pakistan,ur-اردو
398792,en-English,Lost in the Pacific,Lost in the Pacific,,,,86,2016-01-29,Adventure|Science Fiction|Thriller,,Asia Tropical Films|Shanghai Hongliang Media & Culture Co.,CN-China|US-United States of America,en-English
328840,en-English,The Primary Instinct,The Primary Instinct,50234,,http://www.theprimaryinstinct.com/,73,2015-05-29,Drama|Documentary,,FilmBuff|Cut|Bright Cloud Productions,US-United States of America,en-English
429698,en-English,Pork Pie,Pork Pie,,,http://www.porkpiemovie.com,105,2017-02-02,Action|Comedy|Crime,,Four Knights Film|Southern Light Films,NZ-New Zealand,en-English
396920,fr-Français,Le voyage au Groenland,Journey To Greenland,,,http://www.lacid.org/Le-Voyage-au-Groenland,98,2016-11-30,Drama|Comedy,,UFO|Envie de tempête Productions|Bobi Lux,FR-France,fr-Français|iu-ᐃᓄᒃᑎᑐᑦ
437752,en-English,Bill Burr: Walk Your Way Out,Bill Burr: Walk Your Way Out,,,https://www.netflix.com/title/80133549,77,2017-01-31,Comedy,,Comedy Dynamics|Netflix,US-United States of America,en-English
357155,es-Español,Delirium,Delirium,,,,,2014-10-02,Comedy,,CMC Producciones|Creando Cine,AR-Argentina,es-Español
380623,fr-Français,Nocturama,Nocturama,,,,130,2016-08-31,Drama|Thriller,,Rectangle Productions,BE-Belgium|FR-France|DE-Germany,fr-Français
374251,en-English,Stick Man,Stick Man,,,http://www.stickmanofficial.com/,27,2016-10-05,Animation|Family,,Magic Light Pictures,GB-United Kingdom,en-English
81556,de-Deutsch,Der Verdingbub,The Foster Boy,,,,103,2011-11-03,Drama,,C-FILMS AG,DE-Germany|CH-Switzerland,fr-Français|de-Deutsch
75018,en-English,Great Migrations,Great Migrations,,,,315,2010-11-06,Documentary,,,,en-English
382595,fr-Français,Dalida,Dalida,,,,124,2016-11-30,Drama|Romance,,TF1 Films Productions|Pathé|Umedia,FR-France,en-English|fr-Français|it-Italiano
419371,en-English,Abbey Grace,Abbey Grace,,,,83,2016-04-01,Horror,,,,en-English
297160,en-English,XX,XX,,30911,http://magnetreleasing.com/xx/,80,2017-02-17,Horror,,Snowfort Pictures|XYZ Films|Scythia Films,US-United States of America,en-English
382602,ja-日本語,Sadako vs. Kayako,Sadako vs. Kayako,,,http://www.sadakovskayako.jp/,98,2016-06-18,Thriller|Horror,,Kadokawa|NBCUniversal Entertainment,JP-Japan,ja-日本語
393695,hu-Magyar,Tiszta szívvel,Kills on Wheels,,,http://www.laokoonfilm.com/movies/item/kills-on-wheels-tiszta-szivvel,105,2016-04-28,Action|Drama|Comedy,,Laokoon Filmgroup,HU-Hungary,hu-Magyar
413882,hi-हिन्दी,Ok Jaanu,Ok Jaanu,,345872,http://okjanu.com/,135,2017-01-03,Drama|Romance,,Madras Talkies|Dharma Productions,IN-India,hi-हिन्दी
192210,en-English,Open Road,Open Road,3000000,,,85,2013-04-12,Action|Drama|Thriller,,Society Entertainment|BB Film Productions|Marcio Garcia Producoes,BR-Brazil|US-United States of America,en-English|pt-Português|ru-Pусский
381090,en-English,Ghostland: The View of the Ju'Hoansi,Ghostland: The View of the Ju'Hoansi,,,,88,2016-03-11,Documentary,,,DE-Germany,
380592,sv-svenska,Hopptornet,Ten Meter Tower,,,,17,2016-01-29,Documentary,,Film i Väst|Plattform Produktion,SE-Sweden,sv-svenska
74561,en-English,Amsterdam Heavy,Amsterdam Heavy,500000,,,90,2011-09-12,Action,,,,en-English|fr-Français
60447,en-English,Devolved,Devolved,,,http://www.devolvedthemovie.com,87,2010-03-22,Comedy,,Visualeyes Productions,US-United States of America,en-English
83729,de-Deutsch,Offroad,Offroad,,,,94,2012-01-11,Comedy,,Claussen Wöbke Putz Filmproduktion,DE-Germany,de-Deutsch|tr-Türkçe
85699,de-Deutsch,Zettl,Zettl,,,,109,2012-02-01,Comedy,,herbX film GmbH|Diana Film,DE-Germany,de-Deutsch|it-Italiano|ru-Pусский|es-Español
198677,en-English,SAGA - Curse of the Shadow,SAGA: Curse of the Shadow,,,,100,2013-06-17,Action|Fantasy|Adventure,,Mainstay Productions|Arrowstorm Entertainment,US-United States of America,en-English|pl-Polski
341174,en-English,Fifty Shades Darker,Fifty Shades Darker,55000000,378827494,http://www.fiftyshadesmovie.com/,118,2017-02-08,Drama|Romance,,Universal Pictures|Perfect World Pictures (Beijing),US-United States of America,en-English
346681,en-English,Wilson,Wilson,,653951,,94,2017-03-24,Drama|Comedy,,Ad Hominem Enterprises,US-United States of America,en-English
389272,en-English,Lost & Found,Lost & Found,,,http://www.lostandfoundmovie.net/,90,2016-02-22,Adventure|Family|Mystery,,Gearshift Films,CA-Canada|US-United States of America,en-English
401513,ru-Pусский,Притяжение,Attraction,6277106,,,130,2017-01-26,Drama|Romance|Science Fiction,,Art Pictures Studio|Vodorod 2011,RU-Russia,ru-Pусский
426830,fr-Français,Mes trésors,Family Heist,,,,91,2017-01-04,Comedy,,Radar Films,FR-France,fr-Français
417321,en-English,The Master: A Lego Ninjago Short,The Master: A Lego Ninjago Short,,,,5,2016-09-22,Comedy|Action|Animation,,Warner Bros. Animation,,en-English
439121,en-English,Mumford & Sons: We Wrote This Yesterday,Mumford & Sons: We Wrote This Yesterday,,,,66,2016-11-08,Documentary,,,,
420245,en-English,Don't Knock Twice,Don't Knock Twice,,,,93,2017-02-03,Horror,,Red & Black Films|Seymour Films,GB-United Kingdom,en-English
334535,en-English,The Ticket,The Ticket,,,,97,2017-04-07,Drama,,BCDF Pictures|Cave Pictures|Blackbird,US-United States of America,en-English
393263,en-English,Pearl,Pearl,,,,6,2016-04-17,Animation,,,,en-English
389677,en-English,Blind Vaysha,Blind Vaysha,,,,8,2016-02-15,Animation,,,CA-Canada,
406398,en-English,Pear Cider and Cigarettes,Pear Cider and Cigarettes,,,,35,2016-07-01,,,,GB-United Kingdom|CA-Canada,
366985,en-English,The Beautiful Beast,The Beautiful Beast,,,,100,2013-11-06,Drama|Romance,,Silver Peak Productions,US-United States of America,en-English
355930,he-עברית,Tikkun,Tikkun,,,,120,2015-07-10,Drama,,Plan B Productions|Mouth Agape; The,IL-Israel,he-עברית|yi-ייִדיש
340584,en-English,Lavender,Lavender,,,http://www.lavenderthemovie.com/,92,2017-03-03,Drama|Thriller,,South Creek Pictures|3 Legged Dog Films,CA-Canada|US-United States of America,en-English
356500,en-English,Detour,Detour,,,http://www.bankside-films.com/screeners/detour.html,97,2017-01-20,Thriller,,Head Gear Films|Kreo Films FZ|Bankside Films,ZA-South Africa|GB-United Kingdom,en-English
381645,en-English,My Father Die,My Father Die,,,http://myfatherdie.com/,102,2016-03-12,Action|Drama,,KnightMarcher,US-United States of America,en-English
352885,en-English,The Book of Love,The Book of Love,,,,107,2017-01-13,Drama,,Iron Ocean Films|Nine Nights|Darwin Collective; The,US-United States of America,en-English
360924,en-English,Red Billabong,Red Billabong,,,http://www.redbillabongmovie.com/,113,2016-08-25,Action|Adventure|Thriller,,SparkeFilms History Design,AU-Australia,en-English
431567,en-English,Onus,Onus,,,,98,2016-12-26,Thriller|Drama|Mystery,,Yellow Fever Productions,NO-Norway|GB-United Kingdom,
262982,en-English,The Hollow Point,The Hollow Point,,,,97,2016-12-16,Action|Drama|Thriller,,Atlas Independent,US-United States of America,en-English
226268,en-English,Convenience,Convenience,,,,87,2015-10-02,Action|Comedy,,Urban Way Productions,GB-United Kingdom,en-English
392660,en-English,A Sunday Kind of Love,A Sunday Kind of Love,,,http://www.asundaykindoflove.com/,93,2016-04-15,Drama|Fantasy|Romance,,Geordie Sabbagh Productions|Broken Compass Films,CA-Canada,en-English
179366,en-English,The Body Farm,The Body Farm,,,,360,2011-09-12,,,,,en-English
331588,en-English,The Great Gilly Hopkins,The Great Gilly Hopkins,5000000,,,99,2015-10-05,Comedy|Drama|Family,,Arcady Bay Entertainment,US-United States of America,en-English
331075,cn-广州话 / 廣州話,恐怖在線,Twilight Online,,496000,,95,2014-09-04,Fantasy|Horror,,,HK-Hong Kong,cn-广州话 / 廣州話
255709,ko-한국어/조선말,소원,Hope,,,,123,2013-10-02,Drama,,롯데엔터테인먼트,KR-South Korea,ko-한국어/조선말
299822,zh-普通话,钟馗伏魔：雪妖魔灵,Zhongkui: Snow Girl and the Dark Crystal,32000000,,,118,2015-02-19,Action|Fantasy|Romance,,Enlight Pictures|Warner Bros.|Village Roadshow Pictures Asia|Tencent Video|Wu's Entertainment Co.|Desen International Media|K Pictures Co.|Tianhua Xiuxing Media Co.|Wanda Media Co.,US-United States of America|CN-China|HK-Hong Kong,zh-普通话
429199,fi-suomi,Toivon tuolla puolen,The Other Side of Hope,,,,98,2017-02-03,Comedy|Drama,,Sputnik|Zweites Deutsches Fernsehen (ZDF)|Oy Bufo Ab,FI-Finland|DE-Germany,ar-العربية|en-English|fi-suomi|sv-svenska
434178,en-English,Trumped: Inside the Greatest Political Upset of All Time,Trumped: Inside the Greatest Political Upset of All Time,,,,105,2017-01-27,Documentary,,Left/Right,US-United States of America,en-English
438643,en-English,Lift me up,Lift me up,,,,108,2015-10-04,Family,,North of Two,US-United States of America,en-English
438283,en-English,Chapter & Verse,Chapter & Verse,4000000,,http://chapterandversethefilm.com/,96,2016-06-12,Drama|Crime,,The Bubble Factory|The Harlem Film Company,US-United States of America,en-English
411221,es-Español,Ozzy,Ozzy,10000000,,http://scfilmsinternational.com/ozzy.html,90,2016-10-14,Animation|Family,,Arcadia Motion Pictures|Tangent Animation|Capitan Arana|Pasacana Films,CA-Canada|ES-Spain,es-Español
434234,en-English,Hickey,Hickey,,,http://www.hickeythemovie.com/,85,2017-01-10,Comedy,,Nut Bucket Films|Maxine Street Productions,US-United States of America,en-English
437372,ru-Pусский,Слишком свободный человек,The Man Who Was Too Free,,77156,,126,2017-02-23,Documentary,,,RU-Russia,
408509,fr-Français,Orpheline,Orphan,,,,111,2017-03-29,Drama,,,FR-France,fr-Français
58368,en-English,Gong Fu Yong Chun,Kung Fu Wing Chun,,,,108,2010-10-12,Action|Comedy|Romance,,,,cn-广州话 / 廣州話|zh-普通话
425942,es-Español,Nieve negra,Black Snow,4000000,1440000,,90,2017-01-19,Mystery|Drama|Crime|Thriller,,Telefe|A Contracorriente Films|Pampa Films|Directv,ES-Spain|AR-Argentina,es-Español
51322,cn-广州话 / 廣州話,Tung ngaan,The Child's Eye,4500000,,,97,2010-10-13,Horror|Foreign,,Universal Pictures International Germany GmbH,DE-Germany,th-ภาษาไทย|de-Deutsch|cn-广州话 / 廣州話
393079,fr-Français,Je me tue à le dire,Death by Death,,,,90,2016-05-04,Comedy|Drama,,,,fr-Français
435351,en-English,Neal Brennan: 3 Mics,Neal Brennan: 3 Mics,,,,65,2017-01-17,Comedy,,Netflix,US-United States of America,en-English
323695,en-English,Devo: Hardcore Live!,Devo: Hardcore Live!,,,,,2015-02-24,Music,,,,
344656,en-English,Enemy Empire,Enemy Empire,,,,97,2013-12-27,Adventure|Fantasy|Science Fiction|Western,,Have another Cherry,US-United States of America,
62941,en-English,The Doors - Live at the Bowl '68,The Doors - Live at the Bowl '68,,,,62,2012-10-22,Music,,Doors Video Company,US-United States of America,en-English
399417,en-English,Lazy Eye,Lazy Eye,,,http://lazyeyemovie.com/,87,2016-11-11,Romance|Comedy|Drama,,T42 Entertainment,US-United States of America,en-English
430780,en-English,Michael Bolton's Big; Sexy Valentine's Day Special,Michael Bolton's Big; Sexy Valentine's Day Special,,,,54,2017-02-07,Comedy|Music,,Netflix,US-United States of America,en-English
386830,en-English,Temps,Temps,,,http://www.tempsmovie.com/,95,2016-04-05,Romance|Comedy,,RKM 29,US-United States of America,
70807,de-Deutsch,Eine Insel namens Udo,Eine Insel namens Udo,,,,80,2011-06-16,Comedy|Romance,,,DE-Germany,de-Deutsch
345009,en-English,Mine,Mine,,,,106,2016-10-06,Thriller|War,,Eagle Pictures|The Safran Company|Ministero per i Beni e le Attività Culturali (MiBAC)|Roxbury|SUN FILM|Mine Canarias,IT-Italy|ES-Spain|US-United States of America,en-English|pt-Português
366104,fr-Français,Je ne suis pas un salaud,A Decent Man,,,,107,2016-02-24,Drama,,Thelma Films,FR-France,fr-Français
437122,en-English,Third Guest,Third Guest,,,,7,2016-08-30,Drama|Science Fiction,,,GB-United Kingdom,
366502,es-Español,La punta del iceberg,The Tip of the Iceberg,,,,91,2016-11-03,Mystery|Thriller,,Tornasol Films|ICAA|Hernández y Fernández Producciones Cinematográficas|Perenquen Films,ES-Spain,es-Español
431244,en-English,Lost in Florence,Lost in Florence,,,http://www.lostinflorencemovie.com/,97,2017-01-27,Adventure|Drama|Romance,,Michael Mailer Films|Black Sand Pictures,IT-Italy|US-United States of America,en-English|it-Italiano
381011,en-English,Hunter Gatherer,Hunter Gatherer,,,http://www.huntergatherermovie.com/,85,2016-11-16,Drama,,Mama Bear Studios,US-United States of America,en-English
426580,en-English,Bad Kids of Crestview Academy,Bad Kids of Crestview Academy,5000000,,https://www.crestview-academy.com/,100,2017-01-13,Mystery|Comedy|Thriller|Science Fiction|Fantasy,,BKG2H Productions|Bad Kids,US-United States of America,en-English
428074,en-English,Come Together,Come Together,,,http://www.hm.com/us/magazine/culture/h-m-inside/2016/11/come-together,4,2016-11-27,Family|Drama|Comedy,,The Directors Bureau|H&M|Riff Raff Films,US-United States of America,en-English
213587,ja-日本語,旅立ちの島唄　十五の春,Leaving on the 15th Spring,,,,114,2013-04-25,Drama,,Digital Frontier,JP-Japan,ja-日本語
288710,en-English,The Frontier,The Frontier,,,http://www.thefrontierfilm.com/,88,2016-11-08,Crime|Drama|Thriller,,Dana Lustig Productions|Rocking Films,US-United States of America,en-English
133160,ja-日本語,一枚のハガキ,Postcard,,,,114,2010-10-27,War|Drama|Romance,,Kindai Eiga Kyokai,JP-Japan,ja-日本語
358926,en-English,Couple in a Hole,Couple in a Hole,,,,105,2016-04-06,Thriller|Drama,,,GB-United Kingdom,en-English|fr-Français
354379,en-English,Tashi and the Monk,Tashi and the Monk,,,http://tashiandthemonk.com/,39,2015-08-17,Documentary,,,IN-India,en-English|hi-हिन्दी
324326,en-English,Uncle Kent 2,Uncle Kent 2,,,,73,2016-08-26,Comedy,,,,
269198,de-Deutsch,Das Attentat - Sarajevo 1914,Sarajevo,,,http://sarajevo.zdf.de/,98,2014-04-23,Thriller|History,,Beta Film|Österreichischer Rundfunk (ORF)|Zweites Deutsches Fernsehen (ZDF)|Česká televize,AT-Austria|CZ-Czech Republic,de-Deutsch|sh-srpskohrvatski
390357,en-English,King of the Belgians,King of the Belgians,,,http://kingof.be,94,2016-11-30,Comedy|Drama,,Art Fest|Bo Films|Entre chiens et loups|Topkapi Films,BG-Bulgaria|BE-Belgium|NL-Netherlands,bg-български език|nl-Nederlands|en-English|fr-Français
